observation,data_marking,statistical_unit_eng,statistical_unit_cym,measure_type_eng,measure_type_cym,observation_type,empty,obs_type_value,unit_multiplier,unit_of_measure_eng,unit_of_measure_cym,confidentuality,empty1,geographic_area,empty2,empty3,time_dim_item_id,time_dim_item_label_eng,time_dim_item_label_cym,time_type,empty4,statistical_population_id,statistical_population_label_eng,statistical_population_label_cym,cdid,cdiddescrip,empty5,empty6,empty7,empty8,empty9,empty10,empty11,empty12,dim_id_1,dimension_label_eng_1,dimension_label_cym_1,dim_item_id_1,dimension_item_label_eng_1,dimension_item_label_cym_1,is_total_1,is_sub_total_1,dim_id_2,dimension_label_eng_2,dimension_label_cym_2,dim_item_id_2,dimension_item_label_eng_2,dimension_item_label_cym_2,is_total_2,is_sub_total_2,dim_id_3,dimension_label_eng_3,dimension_label_cym_3,dim_item_id_3,dimension_item_label_eng_3,dimension_item_label_cym_3,is_total_3,is_sub_total_3,dim_id_4,dimension_label_eng_4,dimension_label_cym_4,dim_item_id_4,dimension_item_label_eng_4,dimension_item_label_cym_4,is_total_4,is_sub_total_4
5.2,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour,Labour Costs per Hour,,,,SIC,SIC,,ILCH_H Transport and Storage,ILCH_H Transport and Storage,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
5.1,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Wage Costs per Hour,Wage Costs per Hour,,,,SIC,SIC,,ILCH_H Transport and Storage,ILCH_H Transport and Storage,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
5.9,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Other Costs per Hour,Other Costs per Hour,,,,SIC,SIC,,ILCH_H Transport and Storage,ILCH_H Transport and Storage,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
4.8,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour Excluding Bonuses and Arrears,Labour Costs per Hour Excluding Bonuses and Arrears,,,,SIC,SIC,,ILCH_H Transport and Storage,ILCH_H Transport and Storage,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
5.5,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour,Labour Costs per Hour,,,,SIC,SIC,,ILCH_I Accommodation and Food Service Activities,ILCH_I Accommodation and Food Service Activities,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
3.7,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Wage Costs per Hour,Wage Costs per Hour,,,,SIC,SIC,,ILCH_I Accommodation and Food Service Activities,ILCH_I Accommodation and Food Service Activities,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
23.1,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Other Costs per Hour,Other Costs per Hour,,,,SIC,SIC,,ILCH_I Accommodation and Food Service Activities,ILCH_I Accommodation and Food Service Activities,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
5.0,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour Excluding Bonuses and Arrears,Labour Costs per Hour Excluding Bonuses and Arrears,,,,SIC,SIC,,ILCH_I Accommodation and Food Service Activities,ILCH_I Accommodation and Food Service Activities,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
2.1,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour,Labour Costs per Hour,,,,SIC,SIC,,ILCH_J Information and Communication,ILCH_J Information and Communication,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
1.7,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Wage Costs per Hour,Wage Costs per Hour,,,,SIC,SIC,,ILCH_J Information and Communication,ILCH_J Information and Communication,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
4.3,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Other Costs per Hour,Other Costs per Hour,,,,SIC,SIC,,ILCH_J Information and Communication,ILCH_J Information and Communication,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
2.1,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour Excluding Bonuses and Arrears,Labour Costs per Hour Excluding Bonuses and Arrears,,,,SIC,SIC,,ILCH_J Information and Communication,ILCH_J Information and Communication,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
4.2,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour,Labour Costs per Hour,,,,SIC,SIC,,ILCH_K Financial & Insurance Activities,ILCH_K Financial & Insurance Activities,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
4.0,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Wage Costs per Hour,Wage Costs per Hour,,,,SIC,SIC,,ILCH_K Financial & Insurance Activities,ILCH_K Financial & Insurance Activities,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
5.5,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Other Costs per Hour,Other Costs per Hour,,,,SIC,SIC,,ILCH_K Financial & Insurance Activities,ILCH_K Financial & Insurance Activities,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
4.4,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour Excluding Bonuses and Arrears,Labour Costs per Hour Excluding Bonuses and Arrears,,,,SIC,SIC,,ILCH_K Financial & Insurance Activities,ILCH_K Financial & Insurance Activities,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
8.7,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour,Labour Costs per Hour,,,,SIC,SIC,,ILCH_L Real Estate Activities,ILCH_L Real Estate Activities,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
8.5,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Wage Costs per Hour,Wage Costs per Hour,,,,SIC,SIC,,ILCH_L Real Estate Activities,ILCH_L Real Estate Activities,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
9.7,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Other Costs per Hour,Other Costs per Hour,,,,SIC,SIC,,ILCH_L Real Estate Activities,ILCH_L Real Estate Activities,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
7.5,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour Excluding Bonuses and Arrears,Labour Costs per Hour Excluding Bonuses and Arrears,,,,SIC,SIC,,ILCH_L Real Estate Activities,ILCH_L Real Estate Activities,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
6.1,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour,Labour Costs per Hour,,,,SIC,SIC,,"ILCH_M Professional, Scientific & Technical Activities","ILCH_M Professional, Scientific & Technical Activities",,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
5.0,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Wage Costs per Hour,Wage Costs per Hour,,,,SIC,SIC,,"ILCH_M Professional, Scientific & Technical Activities","ILCH_M Professional, Scientific & Technical Activities",,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
13.1,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Other Costs per Hour,Other Costs per Hour,,,,SIC,SIC,,"ILCH_M Professional, Scientific & Technical Activities","ILCH_M Professional, Scientific & Technical Activities",,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
5.3,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour Excluding Bonuses and Arrears,Labour Costs per Hour Excluding Bonuses and Arrears,,,,SIC,SIC,,"ILCH_M Professional, Scientific & Technical Activities","ILCH_M Professional, Scientific & Technical Activities",,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
6.4,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour,Labour Costs per Hour,,,,SIC,SIC,,ILCH_N Administrative and Support Service Activities,ILCH_N Administrative and Support Service Activities,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
5.6,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Wage Costs per Hour,Wage Costs per Hour,,,,SIC,SIC,,ILCH_N Administrative and Support Service Activities,ILCH_N Administrative and Support Service Activities,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
12.2,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Other Costs per Hour,Other Costs per Hour,,,,SIC,SIC,,ILCH_N Administrative and Support Service Activities,ILCH_N Administrative and Support Service Activities,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
5.4,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour Excluding Bonuses and Arrears,Labour Costs per Hour Excluding Bonuses and Arrears,,,,SIC,SIC,,ILCH_N Administrative and Support Service Activities,ILCH_N Administrative and Support Service Activities,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
10.2,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour,Labour Costs per Hour,,,,SIC,SIC,,ILCH_O Public Administration,ILCH_O Public Administration,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
10.0,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Wage Costs per Hour,Wage Costs per Hour,,,,SIC,SIC,,ILCH_O Public Administration,ILCH_O Public Administration,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
11.5,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Other Costs per Hour,Other Costs per Hour,,,,SIC,SIC,,ILCH_O Public Administration,ILCH_O Public Administration,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
10.0,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour Excluding Bonuses and Arrears,Labour Costs per Hour Excluding Bonuses and Arrears,,,,SIC,SIC,,ILCH_O Public Administration,ILCH_O Public Administration,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
3.4,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour,Labour Costs per Hour,,,,SIC,SIC,,ILCH_P Education,ILCH_P Education,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
3.3,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Wage Costs per Hour,Wage Costs per Hour,,,,SIC,SIC,,ILCH_P Education,ILCH_P Education,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
4.2,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Other Costs per Hour,Other Costs per Hour,,,,SIC,SIC,,ILCH_P Education,ILCH_P Education,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
3.4,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour Excluding Bonuses and Arrears,Labour Costs per Hour Excluding Bonuses and Arrears,,,,SIC,SIC,,ILCH_P Education,ILCH_P Education,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
5.3,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour,Labour Costs per Hour,,,,SIC,SIC,,ILCH_Q Health and Social Work,ILCH_Q Health and Social Work,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
5.2,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Wage Costs per Hour,Wage Costs per Hour,,,,SIC,SIC,,ILCH_Q Health and Social Work,ILCH_Q Health and Social Work,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
6.2,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Other Costs per Hour,Other Costs per Hour,,,,SIC,SIC,,ILCH_Q Health and Social Work,ILCH_Q Health and Social Work,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
5.6,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour Excluding Bonuses and Arrears,Labour Costs per Hour Excluding Bonuses and Arrears,,,,SIC,SIC,,ILCH_Q Health and Social Work,ILCH_Q Health and Social Work,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
-2.1,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour,Labour Costs per Hour,,,,SIC,SIC,,"ILCH_R Arts, Entertainment and Recreation","ILCH_R Arts, Entertainment and Recreation",,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
-2.5,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Wage Costs per Hour,Wage Costs per Hour,,,,SIC,SIC,,"ILCH_R Arts, Entertainment and Recreation","ILCH_R Arts, Entertainment and Recreation",,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
-0.1,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Other Costs per Hour,Other Costs per Hour,,,,SIC,SIC,,"ILCH_R Arts, Entertainment and Recreation","ILCH_R Arts, Entertainment and Recreation",,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
-1.2,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour Excluding Bonuses and Arrears,Labour Costs per Hour Excluding Bonuses and Arrears,,,,SIC,SIC,,"ILCH_R Arts, Entertainment and Recreation","ILCH_R Arts, Entertainment and Recreation",,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
20.0,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour,Labour Costs per Hour,,,,SIC,SIC,,ILCH_S Other Service Activities,ILCH_S Other Service Activities,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
18.7,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Wage Costs per Hour,Wage Costs per Hour,,,,SIC,SIC,,ILCH_S Other Service Activities,ILCH_S Other Service Activities,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
27.6,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Other Costs per Hour,Other Costs per Hour,,,,SIC,SIC,,ILCH_S Other Service Activities,ILCH_S Other Service Activities,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
17.5,,,,Percent,,,,,,,,,,,,,2005Q4,2005Q4,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour Excluding Bonuses and Arrears,Labour Costs per Hour Excluding Bonuses and Arrears,,,,SIC,SIC,,ILCH_S Other Service Activities,ILCH_S Other Service Activities,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
2.1,,,,Percent,,,,,,,,,,,,,2006Q1,2006Q1,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour,Labour Costs per Hour,,,,SIC,SIC,,"ILCH_A Agriculture, Forestry and Fishing","ILCH_A Agriculture, Forestry and Fishing",,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
2.2,,,,Percent,,,,,,,,,,,,,2006Q1,2006Q1,,,,,,,,,,,,,,,,,Costs,Costs,,Wage Costs per Hour,Wage Costs per Hour,,,,SIC,SIC,,"ILCH_A Agriculture, Forestry and Fishing","ILCH_A Agriculture, Forestry and Fishing",,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
2.0,,,,Percent,,,,,,,,,,,,,2006Q1,2006Q1,,,,,,,,,,,,,,,,,Costs,Costs,,Other Costs per Hour,Other Costs per Hour,,,,SIC,SIC,,"ILCH_A Agriculture, Forestry and Fishing","ILCH_A Agriculture, Forestry and Fishing",,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
2.2,,,,Percent,,,,,,,,,,,,,2006Q1,2006Q1,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour Excluding Bonuses and Arrears,Labour Costs per Hour Excluding Bonuses and Arrears,,,,SIC,SIC,,"ILCH_A Agriculture, Forestry and Fishing","ILCH_A Agriculture, Forestry and Fishing",,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
-4.0,,,,Percent,,,,,,,,,,,,,2006Q1,2006Q1,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour,Labour Costs per Hour,,,,SIC,SIC,,ILCH_B Mining and Quarrying,ILCH_B Mining and Quarrying,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
-8.4,,,,Percent,,,,,,,,,,,,,2006Q1,2006Q1,,,,,,,,,,,,,,,,,Costs,Costs,,Wage Costs per Hour,Wage Costs per Hour,,,,SIC,SIC,,ILCH_B Mining and Quarrying,ILCH_B Mining and Quarrying,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
17.7,,,,Percent,,,,,,,,,,,,,2006Q1,2006Q1,,,,,,,,,,,,,,,,,Costs,Costs,,Other Costs per Hour,Other Costs per Hour,,,,SIC,SIC,,ILCH_B Mining and Quarrying,ILCH_B Mining and Quarrying,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
-3.9,,,,Percent,,,,,,,,,,,,,2006Q1,2006Q1,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour Excluding Bonuses and Arrears,Labour Costs per Hour Excluding Bonuses and Arrears,,,,SIC,SIC,,ILCH_B Mining and Quarrying,ILCH_B Mining and Quarrying,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
-0.2,,,,Percent,,,,,,,,,,,,,2006Q1,2006Q1,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour,Labour Costs per Hour,,,,SIC,SIC,,"ILCH_C1 Manufacturing - Food Products, Beverages and Tobacco ","ILCH_C1 Manufacturing - Food Products, Beverages and Tobacco ",,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
-0.3,,,,Percent,,,,,,,,,,,,,2006Q1,2006Q1,,,,,,,,,,,,,,,,,Costs,Costs,,Wage Costs per Hour,Wage Costs per Hour,,,,SIC,SIC,,"ILCH_C1 Manufacturing - Food Products, Beverages and Tobacco ","ILCH_C1 Manufacturing - Food Products, Beverages and Tobacco ",,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
0.2,,,,Percent,,,,,,,,,,,,,2006Q1,2006Q1,,,,,,,,,,,,,,,,,Costs,Costs,,Other Costs per Hour,Other Costs per Hour,,,,SIC,SIC,,"ILCH_C1 Manufacturing - Food Products, Beverages and Tobacco ","ILCH_C1 Manufacturing - Food Products, Beverages and Tobacco ",,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
-1.9,,,,Percent,,,,,,,,,,,,,2006Q1,2006Q1,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour Excluding Bonuses and Arrears,Labour Costs per Hour Excluding Bonuses and Arrears,,,,SIC,SIC,,"ILCH_C1 Manufacturing - Food Products, Beverages and Tobacco ","ILCH_C1 Manufacturing - Food Products, Beverages and Tobacco ",,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
1.6,,,,Percent,,,,,,,,,,,,,2006Q1,2006Q1,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour,Labour Costs per Hour,,,,SIC,SIC,,"ILCH_C2 Manufacturing - Textiles, Leather and Clothing","ILCH_C2 Manufacturing - Textiles, Leather and Clothing",,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
-0.8,,,,Percent,,,,,,,,,,,,,2006Q1,2006Q1,,,,,,,,,,,,,,,,,Costs,Costs,,Wage Costs per Hour,Wage Costs per Hour,,,,SIC,SIC,,"ILCH_C2 Manufacturing - Textiles, Leather and Clothing","ILCH_C2 Manufacturing - Textiles, Leather and Clothing",,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
18.0,,,,Percent,,,,,,,,,,,,,2006Q1,2006Q1,,,,,,,,,,,,,,,,,Costs,Costs,,Other Costs per Hour,Other Costs per Hour,,,,SIC,SIC,,"ILCH_C2 Manufacturing - Textiles, Leather and Clothing","ILCH_C2 Manufacturing - Textiles, Leather and Clothing",,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
1.0,,,,Percent,,,,,,,,,,,,,2006Q1,2006Q1,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour Excluding Bonuses and Arrears,Labour Costs per Hour Excluding Bonuses and Arrears,,,,SIC,SIC,,"ILCH_C2 Manufacturing - Textiles, Leather and Clothing","ILCH_C2 Manufacturing - Textiles, Leather and Clothing",,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
-6.4,,,,Percent,,,,,,,,,,,,,2006Q1,2006Q1,,,,,,,,,,,,,,,,,Costs,Costs,,Labour Costs per Hour,Labour Costs per Hour,,,,SIC,SIC,,ILCH_C3 Manufacturing - Chemicals and Man-made Fibres,ILCH_C3 Manufacturing - Chemicals and Man-made Fibres,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
-4.5,,,,Percent,,,,,,,,,,,,,2006Q1,2006Q1,,,,,,,,,,,,,,,,,Costs,Costs,,Wage Costs per Hour,Wage Costs per Hour,,,,SIC,SIC,,ILCH_C3 Manufacturing - Chemicals and Man-made Fibres,ILCH_C3 Manufacturing - Chemicals and Man-made Fibres,,,,Growth Period,Growth Period,,Annual,Annual,,,,SA / NSA,SA / NSA,,Seasonally adjusted,Seasonally adjusted,,,
